Topo,Z,b,Cost_Pct,C_mean,C_std,V_mean,V_std,Tstop_mean,Stop_max_frac
ER,16,1.4,0.2,0.0,0.0,0.00012,0.0004749736834815166,19.82,0.0
ER,16,1.45,0.2,0.0,0.0,0.00016,0.0005425863986500215,14.72,0.0
ER,16,1.1,0.5,0.01844,0.08027182818398994,0.0,0.0,3855.28,0.06
ER,16,1.15,0.5,0.0,0.0,0.0,0.0,560.64,0.0
ER,16,1.2,0.5,0.0,0.0,0.0,0.0,140.72,0.0
ER,16,1.25,0.5,0.0,0.0,0.0,0.0,110.52,0.0
ER,16,1.3,0.5,0.0,0.0,0.0,0.0,67.3,0.0
ER,16,1.35,0.5,0.0,0.0,0.0,0.0,27.38,0.0
ER,16,1.4,0.5,0.0,0.0,0.0,0.0,20.34,0.0
ER,16,1.45,0.5,0.0,0.0,4e-05,0.00028000000000000003,14.18,0.0
