Label,b,step,rho_t
Fermi K=0.1,1.8,10100,0.8412199999999997
Fermi K=0.1,1.8,10200,0.8468799999999997
Fermi K=0.1,1.8,10300,0.84628
Fermi K=0.1,1.8,10400,0.84492
Fermi K=0.1,1.8,10500,0.8339199999999996
Fermi K=0.1,1.8,10600,0.8462200000000003
Fermi K=0.1,1.8,10700,0.84416
Fermi K=0.1,1.8,10800,0.83474
Fermi K=0.1,1.8,10900,0.8403599999999998
Fermi K=0.1,1.8,11000,0.8361200000000002
Fermi K=0.1,1.8,11100,0.8434200000000002
Fermi K=0.1,1.8,11200,0.8425799999999998
Fermi K=0.1,1.8,11300,0.8404400000000001
Fermi K=0.1,1.8,11400,0.8356399999999995
Fermi K=0.1,1.8,11500,0.83244
Fermi K=0.1,1.8,11600,0.8383999999999997
Fermi K=0.1,1.8,11700,0.8386000000000001
Fermi K=0.1,1.8,11800,0.8423600000000003
Fermi K=0.1,1.8,11900,0.8479799999999998
Fermi K=0.1,1.8,12000,0.8477799999999999
Fermi K=0.1,1.8,12100,0.84884
Fermi K=0.1,1.8,12200,0.85362
Fermi K=0.1,1.8,12300,0.8567799999999999
Fermi K=0.1,1.8,12400,0.8531399999999998
Fermi K=0.1,1.8,12500,0.8534
Fermi K=0.1,1.8,12600,0.84852
Fermi K=0.1,1.8,12700,0.8463600000000003
Fermi K=0.1,1.8,12800,0.85166
Fermi K=0.1,1.8,12900,0.8647000000000005
Fermi K=0.1,1.8,13000,0.8539600000000003
Fermi K=0.1,1.8,13100,0.8616199999999994
Fermi K=0.1,1.8,13200,0.8618600000000001
Fermi K=0.1,1.8,13300,0.85746
Fermi K=0.1,1.8,13400,0.8530799999999998
Fermi K=0.1,1.8,13500,0.8506199999999998
Fermi K=0.1,1.8,13600,0.8429599999999998
Fermi K=0.1,1.8,13700,0.8478600000000001
Fermi K=0.1,1.8,13800,0.8547799999999998
Fermi K=0.1,1.8,13900,0.8445
Fermi K=0.1,1.8,14000,0.8479200000000001
Fermi K=0.1,1.8,14100,0.8468600000000005
Fermi K=0.1,1.8,14200,0.8507400000000004
Fermi K=0.1,1.8,14300,0.85268
Fermi K=0.1,1.8,14400,0.8463000000000004
Fermi K=0.1,1.8,14500,0.8350400000000002
Fermi K=0.1,1.8,14600,0.83758
Fermi K=0.1,1.8,14700,0.8470200000000004
Fermi K=0.1,1.8,14800,0.84024
Fermi K=0.1,1.8,14900,0.8589799999999999
Fermi K=0.1,1.8,15000,0.8457599999999998
Fermi K=0.1,1.8,15100,0.8513000000000001
Fermi K=0.1,1.8,15200,0.8550800000000004
Fermi K=0.1,1.8,15300,0.8477600000000001
Fermi K=0.1,1.8,15400,0.8602799999999998
Fermi K=0.1,1.8,15500,0.8582
Fermi K=0.1,1.8,15600,0.8573599999999996
Fermi K=0.1,1.8,15700,0.8413799999999999
Fermi K=0.1,1.8,15800,0.8468999999999999
Fermi K=0.1,1.8,15900,0.8511800000000003
Fermi K=0.1,1.8,16000,0.8550800000000003
Fermi K=0.1,1.8,16100,0.86068
Fermi K=0.1,1.8,16200,0.8547
Fermi K=0.1,1.8,16300,0.84764
Fermi K=0.1,1.8,16400,0.8537800000000004
Fermi K=0.1,1.8,16500,0.85492
Fermi K=0.1,1.8,16600,0.8495399999999997
Fermi K=0.1,1.8,16700,0.8508999999999999
Fermi K=0.1,1.8,16800,0.85798
Fermi K=0.1,1.8,16900,0.8472000000000002
Fermi K=0.1,1.8,17000,0.8509399999999999
Fermi K=0.1,1.8,17100,0.8583799999999999
Fermi K=0.1,1.8,17200,0.8595000000000002
Fermi K=0.1,1.8,17300,0.8587000000000004
Fermi K=0.1,1.8,17400,0.8561200000000001
Fermi K=0.1,1.8,17500,0.8589599999999998
Fermi K=0.1,1.8,17600,0.85804
Fermi K=0.1,1.8,17700,0.8662600000000001
Fermi K=0.1,1.8,17800,0.8639
Fermi K=0.1,1.8,17900,0.8611800000000003
Fermi K=0.1,1.8,18000,0.8489400000000002
Fermi K=0.1,1.8,18100,0.8536799999999997
Fermi K=0.1,1.8,18200,0.85364
Fermi K=0.1,1.8,18300,0.8589400000000001
Fermi K=0.1,1.8,18400,0.8633799999999999
Fermi K=0.1,1.8,18500,0.8544200000000002
Fermi K=0.1,1.8,18600,0.8501000000000001
Fermi K=0.1,1.8,18700,0.8387399999999998
Fermi K=0.1,1.8,18800,0.8386800000000002
Fermi K=0.1,1.8,18900,0.8396400000000002
Fermi K=0.1,1.8,19000,0.8458000000000001
Fermi K=0.1,1.8,19100,0.8435199999999999
Fermi K=0.1,1.8,19200,0.8472000000000002
Fermi K=0.1,1.8,19300,0.8477599999999998
Fermi K=0.1,1.8,19400,0.8504799999999997
Fermi K=0.1,1.8,19500,0.8656800000000001
Fermi K=0.1,1.8,19600,0.8609199999999998
Fermi K=0.1,1.8,19700,0.8629000000000001
Fermi K=0.1,1.8,19800,0.8591000000000002
Fermi K=0.1,1.8,19900,0.8553399999999998
Fermi K=0.1,1.8,20000,0.86086
Fermi K=0.1,1.8,20100,0.8523999999999998
Fermi K=0.1,1.8,20200,0.86222
Fermi K=0.1,1.8,20300,0.8554200000000001
Fermi K=0.1,1.8,20400,0.85368
Fermi K=0.1,1.8,20500,0.8541399999999999
Fermi K=0.1,1.8,20600,0.8542400000000003
Fermi K=0.1,1.8,20700,0.8690800000000003
Fermi K=0.1,1.8,20800,0.8658400000000002
Fermi K=0.1,1.8,20900,0.8671599999999998
Fermi K=0.1,1.8,21000,0.8650800000000001
Fermi K=0.1,1.8,21100,0.86836
Fermi K=0.1,1.8,21200,0.8639000000000001
Fermi K=0.1,1.8,21300,0.8717400000000001
Fermi K=0.1,1.8,21400,0.8641200000000001
Fermi K=0.1,1.8,21500,0.8667199999999998
Fermi K=0.1,1.8,21600,0.8653200000000001
Fermi K=0.1,1.8,21700,0.8623199999999995
Fermi K=0.1,1.8,21800,0.8647199999999998
Fermi K=0.1,1.8,21900,0.8598800000000003
Fermi K=0.1,1.8,22000,0.8661399999999999
Fermi K=0.1,1.8,22100,0.8717399999999996
Fermi K=0.1,1.8,22200,0.8634199999999999
Fermi K=0.1,1.8,22300,0.8721599999999999
Fermi K=0.1,1.8,22400,0.8670399999999999
Fermi K=0.1,1.8,22500,0.86454
Fermi K=0.1,1.8,22600,0.8706600000000002
Fermi K=0.1,1.8,22700,0.8585599999999998
Fermi K=0.1,1.8,22800,0.86554
Fermi K=0.1,1.8,22900,0.86264
Fermi K=0.1,1.8,23000,0.8697400000000002
Fermi K=0.1,1.8,23100,0.86666
Fermi K=0.1,1.8,23200,0.87042
Fermi K=0.1,1.8,23300,0.8723399999999999
Fermi K=0.1,1.8,23400,0.8685200000000001
Fermi K=0.1,1.8,23500,0.8663999999999998
Fermi K=0.1,1.8,23600,0.8685400000000004
Fermi K=0.1,1.8,23700,0.8727200000000005
Fermi K=0.1,1.8,23800,0.8733199999999998
Fermi K=0.1,1.8,23900,0.8750600000000004
Fermi K=0.1,1.8,24000,0.8652400000000001
Fermi K=0.1,1.8,24100,0.85264
Fermi K=0.1,1.8,24200,0.8506199999999999
Fermi K=0.1,1.8,24300,0.8595800000000001
Fermi K=0.1,1.8,24400,0.86592
Fermi K=0.1,1.8,24500,0.8692600000000001
Fermi K=0.1,1.8,24600,0.8771000000000001
Fermi K=0.1,1.8,24700,0.87602
Fermi K=0.1,1.8,24800,0.8743799999999997
Fermi K=0.1,1.8,24900,0.8676999999999999
Fermi K=0.1,1.8,25000,0.8681600000000005
Fermi K=0.1,1.8,25100,0.8677600000000002
Fermi K=0.1,1.8,25200,0.8680800000000004
Fermi K=0.1,1.8,25300,0.8697399999999997
Fermi K=0.1,1.8,25400,0.8825200000000004
Fermi K=0.1,1.8,25500,0.8802599999999999
Fermi K=0.1,1.8,25600,0.8793
Fermi K=0.1,1.8,25700,0.87506
Fermi K=0.1,1.8,25800,0.8777999999999995
Fermi K=0.1,1.8,25900,0.8816000000000003
Fermi K=0.1,1.8,26000,0.8763999999999997
Fermi K=0.1,1.8,26100,0.8738800000000001
Fermi K=0.1,1.8,26200,0.8730400000000001
Fermi K=0.1,1.8,26300,0.8839000000000002
Fermi K=0.1,1.8,26400,0.8725599999999997
Fermi K=0.1,1.8,26500,0.8691399999999999
Fermi K=0.1,1.8,26600,0.8759000000000001
Fermi K=0.1,1.8,26700,0.87874
Fermi K=0.1,1.8,26800,0.8803000000000002
Fermi K=0.1,1.8,26900,0.88196
Fermi K=0.1,1.8,27000,0.8739399999999999
Fermi K=0.1,1.8,27100,0.8735000000000003
Fermi K=0.1,1.8,27200,0.8768400000000003
Fermi K=0.1,1.8,27300,0.8733600000000001
Fermi K=0.1,1.8,27400,0.87466
Fermi K=0.1,1.8,27500,0.8681599999999999
Fermi K=0.1,1.8,27600,0.8679400000000002
Fermi K=0.1,1.8,27700,0.8693799999999997
Fermi K=0.1,1.8,27800,0.8640400000000001
Fermi K=0.1,1.8,27900,0.8667
Fermi K=0.1,1.8,28000,0.8596400000000002
Fermi K=0.1,1.8,28100,0.86982
Fermi K=0.1,1.8,28200,0.8717199999999998
Fermi K=0.1,1.8,28300,0.8733600000000001
Fermi K=0.1,1.8,28400,0.8760800000000003
Fermi K=0.1,1.8,28500,0.8775199999999999
Fermi K=0.1,1.8,28600,0.8669800000000001
Fermi K=0.1,1.8,28700,0.8686399999999999
Fermi K=0.1,1.8,28800,0.8858199999999999
Fermi K=0.1,1.8,28900,0.8759999999999998
Fermi K=0.1,1.8,29000,0.87684
Fermi K=0.1,1.8,29100,0.8831600000000001
Fermi K=0.1,1.8,29200,0.8819600000000001
Fermi K=0.1,1.8,29300,0.8787400000000004
Fermi K=0.1,1.8,29400,0.8709199999999998
Fermi K=0.1,1.8,29500,0.8717200000000003
Fermi K=0.1,1.8,29600,0.8762400000000002
Fermi K=0.1,1.8,29700,0.86872
Fermi K=0.1,1.8,29800,0.8798799999999999
Fermi K=0.1,1.8,29900,0.8803400000000002
Fermi K=0.1,1.85,0,0.49394
Fermi K=0.1,1.85,100,0.5728399999999998
Fermi K=0.1,1.85,200,0.6795399999999999
Fermi K=0.1,1.85,300,0.7286200000000004
Fermi K=0.1,1.85,400,0.7430400000000001
Fermi K=0.1,1.85,500,0.7580999999999999
Fermi K=0.1,1.85,600,0.7551800000000002
Fermi K=0.1,1.85,700,0.7556600000000002
Fermi K=0.1,1.85,800,0.7637799999999996
Fermi K=0.1,1.85,900,0.7551799999999999
Fermi K=0.1,1.85,1000,0.7584400000000001
Fermi K=0.1,1.85,1100,0.7476200000000004
Fermi K=0.1,1.85,1200,0.7537799999999997
Fermi K=0.1,1.85,1300,0.7576599999999998
Fermi K=0.1,1.85,1400,0.7720999999999999
Fermi K=0.1,1.85,1500,0.7675200000000001
Fermi K=0.1,1.85,1600,0.7568600000000002
Fermi K=0.1,1.85,1700,0.7675799999999999
Fermi K=0.1,1.85,1800,0.7757000000000004
Fermi K=0.1,1.85,1900,0.7629000000000002
Fermi K=0.1,1.85,2000,0.76422
Fermi K=0.1,1.85,2100,0.7547799999999999
Fermi K=0.1,1.85,2200,0.7492800000000005
Fermi K=0.1,1.85,2300,0.76658
Fermi K=0.1,1.85,2400,0.7634399999999999
Fermi K=0.1,1.85,2500,0.7757599999999998
Fermi K=0.1,1.85,2600,0.7656800000000001
Fermi K=0.1,1.85,2700,0.76034
Fermi K=0.1,1.85,2800,0.76416
Fermi K=0.1,1.85,2900,0.7705600000000001
Fermi K=0.1,1.85,3000,0.76814
Fermi K=0.1,1.85,3100,0.7676000000000001
Fermi K=0.1,1.85,3200,0.7713200000000007
Fermi K=0.1,1.85,3300,0.7697200000000004
Fermi K=0.1,1.85,3400,0.7673799999999996
Fermi K=0.1,1.85,3500,0.7628599999999999
Fermi K=0.1,1.85,3600,0.7694199999999999
Fermi K=0.1,1.85,3700,0.77868
Fermi K=0.1,1.85,3800,0.7804000000000003
Fermi K=0.1,1.85,3900,0.76946
Fermi K=0.1,1.85,4000,0.7721399999999996
Fermi K=0.1,1.85,4100,0.7774599999999999
Fermi K=0.1,1.85,4200,0.77546
Fermi K=0.1,1.85,4300,0.7829200000000002
Fermi K=0.1,1.85,4400,0.7644799999999999
Fermi K=0.1,1.85,4500,0.7614200000000004
Fermi K=0.1,1.85,4600,0.7570999999999998
Fermi K=0.1,1.85,4700,0.7592399999999999
Fermi K=0.1,1.85,4800,0.76888
Fermi K=0.1,1.85,4900,0.76968
Fermi K=0.1,1.85,5000,0.7660599999999999
Fermi K=0.1,1.85,5100,0.7598999999999998
Fermi K=0.1,1.85,5200,0.7561000000000009
Fermi K=0.1,1.85,5300,0.76812
Fermi K=0.1,1.85,5400,0.7702799999999997
Fermi K=0.1,1.85,5500,0.7616999999999997
Fermi K=0.1,1.85,5600,0.7585400000000003
Fermi K=0.1,1.85,5700,0.76158
Fermi K=0.1,1.85,5800,0.77414
Fermi K=0.1,1.85,5900,0.75614
Fermi K=0.1,1.85,6000,0.7509199999999997
Fermi K=0.1,1.85,6100,0.7684200000000003
Fermi K=0.1,1.85,6200,0.7805600000000004
Fermi K=0.1,1.85,6300,0.7738599999999995
Fermi K=0.1,1.85,6400,0.7728599999999999
Fermi K=0.1,1.85,6500,0.7679000000000004
Fermi K=0.1,1.85,6600,0.7630600000000004
Fermi K=0.1,1.85,6700,0.7678400000000001
Fermi K=0.1,1.85,6800,0.7582000000000003
Fermi K=0.1,1.85,6900,0.7770000000000004
Fermi K=0.1,1.85,7000,0.7792800000000001
Fermi K=0.1,1.85,7100,0.7615599999999997
Fermi K=0.1,1.85,7200,0.7563800000000002
Fermi K=0.1,1.85,7300,0.7587799999999999
Fermi K=0.1,1.85,7400,0.7799200000000001
Fermi K=0.1,1.85,7500,0.7697400000000001
Fermi K=0.1,1.85,7600,0.7767800000000001
Fermi K=0.1,1.85,7700,0.7794000000000001
Fermi K=0.1,1.85,7800,0.7661400000000002
Fermi K=0.1,1.85,7900,0.77154
Fermi K=0.1,1.85,8000,0.7728599999999998
Fermi K=0.1,1.85,8100,0.7674799999999997
Fermi K=0.1,1.85,8200,0.7706400000000001
Fermi K=0.1,1.85,8300,0.7727200000000001
Fermi K=0.1,1.85,8400,0.7699800000000002
Fermi K=0.1,1.85,8500,0.7725200000000001
Fermi K=0.1,1.85,8600,0.7774199999999998
Fermi K=0.1,1.85,8700,0.7724000000000002
Fermi K=0.1,1.85,8800,0.77134
Fermi K=0.1,1.85,8900,0.7630800000000001
Fermi K=0.1,1.85,9000,0.7614399999999997
Fermi K=0.1,1.85,9100,0.7752000000000002
Fermi K=0.1,1.85,9200,0.7797199999999997
Fermi K=0.1,1.85,9300,0.7791600000000001
Fermi K=0.1,1.85,9400,0.7868799999999999
Fermi K=0.1,1.85,9500,0.7836599999999998
Fermi K=0.1,1.85,9600,0.76872
Fermi K=0.1,1.85,9700,0.7791199999999999
Fermi K=0.1,1.85,9800,0.7697200000000001
Fermi K=0.1,1.85,9900,0.77642
Fermi K=0.1,1.85,10000,0.7669399999999998
Fermi K=0.1,1.85,10100,0.7776400000000002
Fermi K=0.1,1.85,10200,0.7695400000000002
Fermi K=0.1,1.85,10300,0.7693000000000002
Fermi K=0.1,1.85,10400,0.7689000000000001
Fermi K=0.1,1.85,10500,0.7669800000000002
Fermi K=0.1,1.85,10600,0.7851199999999998
Fermi K=0.1,1.85,10700,0.7780199999999998
Fermi K=0.1,1.85,10800,0.7662800000000003
Fermi K=0.1,1.85,10900,0.7696200000000001
Fermi K=0.1,1.85,11000,0.7684599999999999
Fermi K=0.1,1.85,11100,0.7777400000000003
Fermi K=0.1,1.85,11200,0.78828
Fermi K=0.1,1.85,11300,0.7666400000000002
Fermi K=0.1,1.85,11400,0.7728999999999999
Fermi K=0.1,1.85,11500,0.7699000000000001
Fermi K=0.1,1.85,11600,0.7693599999999998
Fermi K=0.1,1.85,11700,0.7795000000000003
Fermi K=0.1,1.85,11800,0.7808999999999999
Fermi K=0.1,1.85,11900,0.7907199999999999
Fermi K=0.1,1.85,12000,0.7780200000000002
Fermi K=0.1,1.85,12100,0.7745999999999998
Fermi K=0.1,1.85,12200,0.7741999999999999
Fermi K=0.1,1.85,12300,0.7818800000000001
Fermi K=0.1,1.85,12400,0.7837399999999994
Fermi K=0.1,1.85,12500,0.7969799999999995
Fermi K=0.1,1.85,12600,0.7785199999999999
Fermi K=0.1,1.85,12700,0.7784199999999996
Fermi K=0.1,1.85,12800,0.773
Fermi K=0.1,1.85,12900,0.7681399999999999
Fermi K=0.1,1.85,13000,0.7745999999999995
Fermi K=0.1,1.85,13100,0.7649000000000002
Fermi K=0.1,1.85,13200,0.7820199999999999
Fermi K=0.1,1.85,13300,0.7597000000000002
Fermi K=0.1,1.85,13400,0.7726399999999997
Fermi K=0.1,1.85,13500,0.7769999999999999
Fermi K=0.1,1.85,13600,0.77404
Fermi K=0.1,1.85,13700,0.7721399999999999
Fermi K=0.1,1.85,13800,0.77232
Fermi K=0.1,1.85,13900,0.7794000000000004
Fermi K=0.1,1.85,14000,0.78836
Fermi K=0.1,1.85,14100,0.7794399999999999
Fermi K=0.1,1.85,14200,0.7839999999999994
Fermi K=0.1,1.85,14300,0.7742399999999999
Fermi K=0.1,1.85,14400,0.7782800000000002
Fermi K=0.1,1.85,14500,0.7794800000000001
Fermi K=0.1,1.85,14600,0.7791399999999996
Fermi K=0.1,1.85,14700,0.7793800000000002
Fermi K=0.1,1.85,14800,0.7745399999999999
Fermi K=0.1,1.85,14900,0.7731400000000004
Fermi K=0.1,1.85,15000,0.7636600000000001
Fermi K=0.1,1.85,15100,0.7844200000000001
Fermi K=0.1,1.85,15200,0.7822800000000001
Fermi K=0.1,1.85,15300,0.7827000000000003
Fermi K=0.1,1.85,15400,0.7786800000000003
Fermi K=0.1,1.85,15500,0.7737400000000002
Fermi K=0.1,1.85,15600,0.7709799999999999
Fermi K=0.1,1.85,15700,0.76212
Fermi K=0.1,1.85,15800,0.76704
Fermi K=0.1,1.85,15900,0.77604
Fermi K=0.1,1.85,16000,0.7787400000000002
Fermi K=0.1,1.85,16100,0.7844999999999999
Fermi K=0.1,1.85,16200,0.77666
Fermi K=0.1,1.85,16300,0.7646399999999999
Fermi K=0.1,1.85,16400,0.7787200000000002
Fermi K=0.1,1.85,16500,0.7772800000000001
Fermi K=0.1,1.85,16600,0.7833200000000001
Fermi K=0.1,1.85,16700,0.7811600000000002
Fermi K=0.1,1.85,16800,0.7856000000000002
Fermi K=0.1,1.85,16900,0.7752999999999998
Fermi K=0.1,1.85,17000,0.78164
Fermi K=0.1,1.85,17100,0.78994
Fermi K=0.1,1.85,17200,0.7763800000000001
Fermi K=0.1,1.85,17300,0.7786399999999998
Fermi K=0.1,1.85,17400,0.7737400000000001
Fermi K=0.1,1.85,17500,0.7824999999999995
Fermi K=0.1,1.85,17600,0.7672200000000002
Fermi K=0.1,1.85,17700,0.7707
Fermi K=0.1,1.85,17800,0.7629800000000004
Fermi K=0.1,1.85,17900,0.7692800000000001
Fermi K=0.1,1.85,18000,0.7722400000000005
Fermi K=0.1,1.85,18100,0.77534
Fermi K=0.1,1.85,18200,0.7756400000000002
Fermi K=0.1,1.85,18300,0.7763800000000002
Fermi K=0.1,1.85,18400,0.7924599999999999
Fermi K=0.1,1.85,18500,0.7822600000000003
Fermi K=0.1,1.85,18600,0.7858599999999999
Fermi K=0.1,1.85,18700,0.7770400000000001
Fermi K=0.1,1.85,18800,0.7754800000000006
Fermi K=0.1,1.85,18900,0.7673400000000001
Fermi K=0.1,1.85,19000,0.7644799999999999
Fermi K=0.1,1.85,19100,0.77516
Fermi K=0.1,1.85,19200,0.7771199999999999
Fermi K=0.1,1.85,19300,0.7816399999999998
Fermi K=0.1,1.85,19400,0.7711800000000002
Fermi K=0.1,1.85,19500,0.7709800000000001
Fermi K=0.1,1.85,19600,0.7709600000000002
Fermi K=0.1,1.85,19700,0.7810800000000004
Fermi K=0.1,1.85,19800,0.7706399999999998
Fermi K=0.1,1.85,19900,0.7842199999999997
Fermi K=0.1,1.85,20000,0.7757799999999997
Fermi K=0.1,1.85,20100,0.7813400000000003
Fermi K=0.1,1.85,20200,0.7960999999999998
Fermi K=0.1,1.85,20300,0.7935599999999999
Fermi K=0.1,1.85,20400,0.7828199999999996
Fermi K=0.1,1.85,20500,0.7842800000000001
Fermi K=0.1,1.85,20600,0.7849199999999997
Fermi K=0.1,1.85,20700,0.7926800000000002
Fermi K=0.1,1.85,20800,0.7930600000000002
Fermi K=0.1,1.85,20900,0.7774999999999999
Fermi K=0.1,1.85,21000,0.77456
Fermi K=0.1,1.85,21100,0.78376
Fermi K=0.1,1.85,21200,0.7825200000000001
Fermi K=0.1,1.85,21300,0.774
Fermi K=0.1,1.85,21400,0.7695600000000001
Fermi K=0.1,1.85,21500,0.7797200000000001
Fermi K=0.1,1.85,21600,0.7839800000000002
Fermi K=0.1,1.85,21700,0.77288
Fermi K=0.1,1.85,21800,0.7774999999999999
Fermi K=0.1,1.85,21900,0.7737400000000001
Fermi K=0.1,1.85,22000,0.7817000000000002
Fermi K=0.1,1.85,22100,0.7771600000000005
Fermi K=0.1,1.85,22200,0.7749200000000003
Fermi K=0.1,1.85,22300,0.7868999999999999
Fermi K=0.1,1.85,22400,0.78012
Fermi K=0.1,1.85,22500,0.7918000000000002
Fermi K=0.1,1.85,22600,0.79156
Fermi K=0.1,1.85,22700,0.7878600000000001
Fermi K=0.1,1.85,22800,0.7844200000000001
Fermi K=0.1,1.85,22900,0.7777400000000003
Fermi K=0.1,1.85,23000,0.78752
Fermi K=0.1,1.85,23100,0.7745200000000001
Fermi K=0.1,1.85,23200,0.7717999999999998
Fermi K=0.1,1.85,23300,0.7775599999999997
Fermi K=0.1,1.85,23400,0.7819200000000001
Fermi K=0.1,1.85,23500,0.7763199999999999
Fermi K=0.1,1.85,23600,0.7824400000000001
Fermi K=0.1,1.85,23700,0.7762600000000002
Fermi K=0.1,1.85,23800,0.7818999999999997
Fermi K=0.1,1.85,23900,0.7809399999999997
Fermi K=0.1,1.85,24000,0.7800199999999997
Fermi K=0.1,1.85,24100,0.7789999999999999
Fermi K=0.1,1.85,24200,0.7658199999999998
Fermi K=0.1,1.85,24300,0.7720800000000001
Fermi K=0.1,1.85,24400,0.7792599999999998
Fermi K=0.1,1.85,24500,0.76754
Fermi K=0.1,1.85,24600,0.76296
Fermi K=0.1,1.85,24700,0.7607399999999997
Fermi K=0.1,1.85,24800,0.7633
Fermi K=0.1,1.85,24900,0.7714199999999998
Fermi K=0.1,1.85,25000,0.77262
Fermi K=0.1,1.85,25100,0.7655799999999998
Fermi K=0.1,1.85,25200,0.7754400000000006
Fermi K=0.1,1.85,25300,0.7772799999999994
Fermi K=0.1,1.85,25400,0.7787800000000002
Fermi K=0.1,1.85,25500,0.78534
Fermi K=0.1,1.85,25600,0.78024
Fermi K=0.1,1.85,25700,0.7739199999999997
Fermi K=0.1,1.85,25800,0.76914
Fermi K=0.1,1.85,25900,0.7918800000000005
Fermi K=0.1,1.85,26000,0.7866399999999999
Fermi K=0.1,1.85,26100,0.7859
Fermi K=0.1,1.85,26200,0.7843400000000003
Fermi K=0.1,1.85,26300,0.7913000000000003
Fermi K=0.1,1.85,26400,0.7898400000000001
Fermi K=0.1,1.85,26500,0.77382
Fermi K=0.1,1.85,26600,0.78622
Fermi K=0.1,1.85,26700,0.7863999999999999
Fermi K=0.1,1.85,26800,0.7931400000000001
Fermi K=0.1,1.85,26900,0.7922000000000005
Fermi K=0.1,1.85,27000,0.7901799999999995
Fermi K=0.1,1.85,27100,0.7910399999999999
Fermi K=0.1,1.85,27200,0.7841800000000001
Fermi K=0.1,1.85,27300,0.7874800000000001
Fermi K=0.1,1.85,27400,0.7894200000000001
Fermi K=0.1,1.85,27500,0.7910800000000002
Fermi K=0.1,1.85,27600,0.7827800000000003
Fermi K=0.1,1.85,27700,0.7868800000000004
Fermi K=0.1,1.85,27800,0.7844799999999998
Fermi K=0.1,1.85,27900,0.7905399999999999
Fermi K=0.1,1.85,28000,0.78448
Fermi K=0.1,1.85,28100,0.78116
Fermi K=0.1,1.85,28200,0.7858800000000001
Fermi K=0.1,1.85,28300,0.7721000000000001
Fermi K=0.1,1.85,28400,0.7788600000000007
Fermi K=0.1,1.85,28500,0.7815600000000003
Fermi K=0.1,1.85,28600,0.7786399999999999
Fermi K=0.1,1.85,28700,0.7864599999999998
Fermi K=0.1,1.85,28800,0.8049400000000003
Fermi K=0.1,1.85,28900,0.7972999999999998
Fermi K=0.1,1.85,29000,0.7759400000000002
Fermi K=0.1,1.85,29100,0.7843000000000001
Fermi K=0.1,1.85,29200,0.7878599999999999
Fermi K=0.1,1.85,29300,0.7827000000000001
Fermi K=0.1,1.85,29400,0.7824199999999999
Fermi K=0.1,1.85,29500,0.7922399999999999
Fermi K=0.1,1.85,29600,0.7827999999999997
Fermi K=0.1,1.85,29700,0.7670200000000006
Fermi K=0.1,1.85,29800,0.7701999999999997
Fermi K=0.1,1.85,29900,0.7791199999999998
Fermi K=0.1,1.9,0,0.48904000000000003
Fermi K=0.1,1.9,100,0.5284199999999997
Fermi K=0.1,1.9,200,0.6440200000000003
Fermi K=0.1,1.9,300,0.6854600000000001
Fermi K=0.1,1.9,400,0.70406
Fermi K=0.1,1.9,500,0.7155399999999997
Fermi K=0.1,1.9,600,0.7167599999999998
Fermi K=0.1,1.9,700,0.7189600000000003
Fermi K=0.1,1.9,800,0.7158599999999998
Fermi K=0.1,1.9,900,0.7143599999999998
Fermi K=0.1,1.9,1000,0.71858
Fermi K=0.1,1.9,1100,0.71496
Fermi K=0.1,1.9,1200,0.7142800000000001
Fermi K=0.1,1.9,1300,0.7051399999999997
Fermi K=0.1,1.9,1400,0.71622
Fermi K=0.1,1.9,1500,0.7167
Fermi K=0.1,1.9,1600,0.7268800000000003
Fermi K=0.1,1.9,1700,0.7224999999999995
Fermi K=0.1,1.9,1800,0.72262
Fermi K=0.1,1.9,1900,0.7113399999999999
Fermi K=0.1,1.9,2000,0.72336
Fermi K=0.1,1.9,2100,0.7305799999999999
Fermi K=0.1,1.9,2200,0.7108200000000001
Fermi K=0.1,1.9,2300,0.71856
Fermi K=0.1,1.9,2400,0.7206600000000003
Fermi K=0.1,1.9,2500,0.7338599999999996
Fermi K=0.1,1.9,2600,0.7276600000000003
Fermi K=0.1,1.9,2700,0.73078
Fermi K=0.1,1.9,2800,0.7309999999999997
Fermi K=0.1,1.9,2900,0.7399200000000005
Fermi K=0.1,1.9,3000,0.7429000000000001
Fermi K=0.1,1.9,3100,0.74094
Fermi K=0.1,1.9,3200,0.73146
Fermi K=0.1,1.9,3300,0.7269599999999998
Fermi K=0.1,1.9,3400,0.7319200000000002
Fermi K=0.1,1.9,3500,0.7289800000000001
Fermi K=0.1,1.9,3600,0.72688
Fermi K=0.1,1.9,3700,0.7366000000000001
Fermi K=0.1,1.9,3800,0.7333199999999997
Fermi K=0.1,1.9,3900,0.7166600000000001
Fermi K=0.1,1.9,4000,0.71536
Fermi K=0.1,1.9,4100,0.7171000000000001
Fermi K=0.1,1.9,4200,0.7171599999999999
Fermi K=0.1,1.9,4300,0.7321999999999999
Fermi K=0.1,1.9,4400,0.7299999999999999
Fermi K=0.1,1.9,4500,0.7211599999999998
Fermi K=0.1,1.9,4600,0.7114199999999999
Fermi K=0.1,1.9,4700,0.7127
Fermi K=0.1,1.9,4800,0.7360800000000001
Fermi K=0.1,1.9,4900,0.7252399999999996
Fermi K=0.1,1.9,5000,0.7282800000000001
Fermi K=0.1,1.9,5100,0.72464
Fermi K=0.1,1.9,5200,0.7219599999999998
Fermi K=0.1,1.9,5300,0.7214400000000001
Fermi K=0.1,1.9,5400,0.71974
Fermi K=0.1,1.9,5500,0.7200399999999999
Fermi K=0.1,1.9,5600,0.7277400000000002
