Topo,Z,b,Cost_Pct,C_mean,C_std,V_mean,V_std,Tstop_mean,Stop_max_frac
ER,16,1.9,0.1,0.0,0.0,0.0012,0.002,6.16,0.0
ER,16,2.0,0.1,0.0,0.0,0.0008,0.001697056274847714,5.36,0.0
ER,16,1.1,0.2,0.008199999999999999,0.04362063731767338,0.0,0.0,4074.36,0.04
ER,16,1.2,0.2,0.0,0.0,0.0,0.0,258.08,0.0
ER,16,1.3,0.2,0.0,0.0,0.0,0.0,58.1,0.0
ER,16,1.4,0.2,0.0,0.0,0.00012,0.0004749736834815166,19.82,0.0
ER,16,1.5,0.2,0.0,0.0,8e-05,0.00039191835884530855,13.06,0.0
ER,16,1.6,0.2,0.0,0.0,0.00032,0.0008352245207128441,9.28,0.0
ER,16,1.7,0.2,0.0,0.0,0.0005600000000000001,0.001061319932913728,7.5,0.0
ER,16,1.8,0.2,0.0,0.0,0.00048,0.0011702991070662236,7.02,0.0
ER,16,1.9,0.2,0.0,0.0,0.00043999999999999996,0.00092,5.74,0.0
ER,16,2.0,0.2,0.0,0.0,0.0008,0.0014422205101855955,5.28,0.0
ER,16,1.1,0.5,0.01844,0.08027182818398994,0.0,0.0,3855.28,0.06
ER,16,1.2,0.5,0.0,0.0,0.0,0.0,140.72,0.0
ER,16,1.3,0.5,0.0,0.0,0.0,0.0,67.3,0.0
ER,16,1.4,0.5,0.0,0.0,0.0,0.0,20.34,0.0
ER,16,1.5,0.5,0.0,0.0,8e-05,0.00039191835884530855,11.5,0.0
ER,16,1.6,0.5,0.0,0.0,0.00024,0.001241933975700802,9.58,0.0
ER,16,1.7,0.5,0.0,0.0,0.0002,0.001,8.32,0.0
ER,16,1.8,0.5,0.0,0.0,0.00016,0.0006740919818541087,6.52,0.0
ER,16,1.9,0.5,0.0,0.0,0.00024,0.0007631513611335567,5.54,0.0
ER,16,2.0,0.5,0.0,0.0,0.0002,0.0007211102550927979,4.9,0.0
