Topo,Z,Corr,Lmax,K,Theta,Lambda,b,REPS,STEPS,C_mean,C_std,SE_C,V_mean,V_std,SE_V
BA,4,max,1,0.5,0.5,0.0,1.0,50,15000,1.0,0.0,0.0,0.00256,0.00506027667227791,0.0007156311899295614
BA,4,max,1,0.5,0.5,0.0,1.1,50,15000,1.0,0.0,0.0,0.0022400000000000002,0.005763887576974416,0.0008151367983351015
BA,4,max,1,0.5,0.5,0.0,1.2,50,15000,1.0,0.0,0.0,0.00256,0.008227174484596762,0.0011634981736126618
BA,4,max,1,0.5,0.5,0.0,1.3,50,15000,1.0,0.0,0.0,0.0012000000000000001,0.004019950248448356,0.0005685068161420758
BA,4,max,1,0.5,0.5,0.0,1.4,50,15000,1.0,0.0,0.0,0.0007599999999999999,0.00319724881734281,0.000452159263976754
BA,4,max,1,0.5,0.5,0.0,1.5,50,15000,1.0,0.0,0.0,0.00028000000000000003,0.0016975276139138359,0.00024006665740997858
BA,4,max,1,0.5,0.5,0.0,1.6,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.0,1.7,50,15000,0.96,0.19595917942265426,0.027712812921102038,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.0,1.8,50,15000,0.7303892000000001,0.20051395135452413,0.028356954945058705,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.0,1.9,50,15000,0.5781373333333335,0.15049857852115708,0.021283713086249254,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.0,2.0,50,15000,0.4825952000000002,0.16214336862057196,0.0229305350952073,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.1,1.0,50,15000,1.0,0.0,0.0,0.0020800000000000003,0.005153018532860133,0.0007287468696330709
BA,4,max,1,0.5,0.5,0.1,1.1,50,15000,1.0,0.0,0.0,0.00204,0.005520724590124017,0.0007807483589480031
BA,4,max,1,0.5,0.5,0.1,1.2,50,15000,1.0,0.0,0.0,0.00128,0.0035272652296077767,0.0004988306325798367
BA,4,max,1,0.5,0.5,0.1,1.3,50,15000,1.0,0.0,0.0,0.001,0.003376388603226827,0.00047749345545253295
BA,4,max,1,0.5,0.5,0.1,1.4,50,15000,1.0,0.0,0.0,0.0006000000000000001,0.0022,0.0003111269837220809
BA,4,max,1,0.5,0.5,0.1,1.5,50,15000,1.0,0.0,0.0,0.0009200000000000001,0.003051819129633996,0.0004315924003038052
BA,4,max,1,0.5,0.5,0.1,1.6,50,15000,1.0,0.0,0.0,0.00064,0.0026058395959843725,0.0003685213698009926
BA,4,max,1,0.5,0.5,0.1,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,4e-05,0.00028000000000000003,3.9597979746446665e-05
BA,4,max,1,0.5,0.5,0.1,1.8,50,15000,0.7904480000000003,0.08433856814319568,0.01192727468992348,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.1,1.9,50,15000,0.6171661333333334,0.09509340459746815,0.01344823824739715,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.1,2.0,50,15000,0.5357701333333335,0.022812178550161506,0.0032261292292915006,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.2,1.0,50,15000,1.0,0.0,0.0,0.0018,0.004294182110716778,0.0006072890580275591
BA,4,max,1,0.5,0.5,0.2,1.1,50,15000,1.0,0.0,0.0,0.0012000000000000001,0.003687817782917155,0.0005215361924162119
BA,4,max,1,0.5,0.5,0.2,1.2,50,15000,1.0,0.0,0.0,0.0005600000000000001,0.0018347751905887547,0.0002594763958436297
BA,4,max,1,0.5,0.5,0.2,1.3,50,15000,1.0,0.0,0.0,0.0006000000000000001,0.002408318915758459,0.000340587727318528
BA,4,max,1,0.5,0.5,0.2,1.4,50,15000,1.0,0.0,0.0,0.00016,0.0011200000000000001,0.00015839191898578666
BA,4,max,1,0.5,0.5,0.2,1.5,50,15000,1.0,0.0,0.0,4e-05,0.00028000000000000003,3.9597979746446665e-05
BA,4,max,1,0.5,0.5,0.2,1.6,50,15000,1.0,0.0,0.0,0.00012,0.000620966987850401,8.78179936004006e-05
BA,4,max,1,0.5,0.5,0.2,1.7,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.00024,0.001241933975700802,0.0001756359872008012
BA,4,max,1,0.5,0.5,0.2,1.8,50,15000,0.7390709333333332,0.1679211721930395,0.023747639912498432,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.2,1.9,50,15000,0.6060184000000001,0.09206158640639546,0.013019474406950702,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.2,2.0,50,15000,0.5230256000000001,0.07749558566765813,0.010959530827524816,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.5,1.0,50,15000,1.0,0.0,0.0,0.00344,0.007610939495226591,0.0010763493856550484
BA,4,max,1,0.5,0.5,0.5,1.1,50,15000,1.0,0.0,0.0,0.0027600000000000003,0.005626935222658956,0.0007957688106479166
BA,4,max,1,0.5,0.5,0.5,1.2,50,15000,1.0,0.0,0.0,0.0021200000000000004,0.0052369456747230056,0.0007406159598604393
BA,4,max,1,0.5,0.5,0.5,1.3,50,15000,1.0,0.0,0.0,0.0016,0.004363484845854286,0.0006170899448216605
BA,4,max,1,0.5,0.5,0.5,1.4,50,15000,1.0,0.0,0.0,0.00084,0.003668023991197441,0.000518736927546131
BA,4,max,1,0.5,0.5,0.5,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0007599999999999999,0.0024944738924270182,0.0003527718809655894
BA,4,max,1,0.5,0.5,0.5,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.00036,0.002251754871206012,0.00031844622779992243
BA,4,max,1,0.5,0.5,0.5,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.5,1.8,50,15000,0.7347777333333334,0.16410766185165698,0.02320832810799511,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.5,1.9,50,15000,0.5908133333333335,0.12532354039755572,0.017723425051483575,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.5,2.0,50,15000,0.5271337333333336,0.07827892094197524,0.011070311164407267,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.7,1.0,50,15000,1.0,0.0,0.0,0.00136,0.00390773591738234,0.0005526373132534574
BA,4,max,1,0.5,0.5,0.7,1.1,50,15000,1.0,0.0,0.0,0.00116,0.004001799595182148,0.0005659399261405755
BA,4,max,1,0.5,0.5,0.7,1.2,50,15000,1.0,0.0,0.0,0.00104,0.00346963975075223,0.0004906811592062609
BA,4,max,1,0.5,0.5,0.7,1.3,50,15000,1.0,0.0,0.0,0.0002,0.0014000000000000002,0.00019798989873223333
BA,4,max,1,0.5,0.5,0.7,1.4,50,15000,1.0,0.0,0.0,8e-05,0.00039191835884530855,5.542562584220408e-05
BA,4,max,1,0.5,0.5,0.7,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.7,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.7,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.7,1.8,50,15000,0.7949181333333334,0.07499335337706795,0.010605661743368763,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.7,1.9,50,15000,0.6126616,0.09417487909968342,0.013318339125761882,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,0.7,2.0,50,15000,0.5265370666666668,0.07810349845810724,0.011045502678824138,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,1.0,1.0,50,15000,1.0,0.0,0.0,0.0028000000000000004,0.005043808085167397,0.0007133021800050804
BA,4,max,1,0.5,0.5,1.0,1.1,50,15000,1.0,0.0,0.0,0.00192,0.005454686058793852,0.000771409100283371
BA,4,max,1,0.5,0.5,1.0,1.2,50,15000,1.0,0.0,0.0,0.0012,0.004,0.000565685424949238
BA,4,max,1,0.5,0.5,1.0,1.3,50,15000,1.0,0.0,0.0,0.00048,0.00206145579627602,0.00029153387453261756
BA,4,max,1,0.5,0.5,1.0,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.00036,0.0013676256797823007,0.00019341147845978532
BA,4,max,1,0.5,0.5,1.0,1.5,50,15000,1.0,0.0,0.0,0.00024,0.0012419339757008018,0.00017563598720080116
BA,4,max,1,0.5,0.5,1.0,1.6,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,1.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,1.0,1.8,50,15000,0.7758665333333334,0.13667863682531628,0.019329278188502903,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,1.0,1.9,50,15000,0.6168694666666666,0.09286479431555918,0.013133065158805168,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,1.0,2.0,50,15000,0.5234426666666668,0.10902748733130463,0.01541881512553918,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,2.0,1.0,50,15000,1.0,0.0,0.0,0.00288,0.005109363952587445,0.0007225731796849368
BA,4,max,1,0.5,0.5,2.0,1.1,50,15000,1.0,0.0,0.0,0.00244,0.0048873714816862444,0.0006911787033756175
BA,4,max,1,0.5,0.5,2.0,1.2,50,15000,1.0,0.0,0.0,0.00132,0.004149409596557081,0.0005868151327292096
BA,4,max,1,0.5,0.5,2.0,1.3,50,15000,1.0,0.0,0.0,0.00108,0.002972137278121588,0.0004203236847954205
BA,4,max,1,0.5,0.5,2.0,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0005200000000000001,0.002393658288060349,0.000338514401466171
BA,4,max,1,0.5,0.5,2.0,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0002,0.0014000000000000002,0.00019798989873223333
BA,4,max,1,0.5,0.5,2.0,1.6,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.0002,0.0014000000000000002,0.00019798989873223333
BA,4,max,1,0.5,0.5,2.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,2.0,1.8,50,15000,0.7827422666666665,0.14577271129237085,0.020615374533356847,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,2.0,1.9,50,15000,0.6155637333333335,0.09547566991214738,0.013502298726641567,0.0,0.0,0.0
BA,4,max,1,0.5,0.5,2.0,2.0,50,15000,0.5194612000000002,0.1093592180228078,0.0154657289298371,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.6,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.8,50,15000,0.7904480000000003,0.08433856814319568,0.01192727468992348,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,1.9,50,15000,0.6171661333333334,0.09509340459746815,0.01344823824739715,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.0,2.0,50,15000,0.5357701333333335,0.022812178550161506,0.0032261292292915006,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.7,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.8,50,15000,0.7390709333333332,0.1679211721930395,0.023747639912498432,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,1.9,50,15000,0.6060184000000001,0.09206158640639546,0.013019474406950702,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.1,2.0,50,15000,0.5230256000000001,0.07749558566765813,0.010959530827524816,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.6,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.8,50,15000,0.7627472000000001,0.17709497009653705,0.02504501085385804,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,1.9,50,15000,0.6156498666666669,0.09412523937100446,0.01331131900800885,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.2,2.0,50,15000,0.5416634666666669,0.019484311192569635,0.002755497714202987,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.7,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.8,50,15000,0.7875590666666664,0.0912547624962118,0.012905372275327839,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,1.9,50,15000,0.6230489333333334,0.03065293317442139,0.00433497938217829,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.5,2.0,50,15000,0.5255388000000002,0.07813782252962467,0.011050356835569718,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.6,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.7,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.8,50,15000,0.7972117333333334,0.08017726997996384,0.011338778259971408,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,1.9,50,15000,0.6331530666666666,0.03964796031654348,0.005607068320008606,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,0.7,2.0,50,15000,0.5322561333333335,0.0796544218103288,0.011264836362715424,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.6,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.7,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.8,50,15000,0.7993144000000002,0.08456434145651072,0.011959203858094682,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,1.9,50,15000,0.6274324,0.02713532117239229,0.0038375139221346966,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,1.0,2.0,50,15000,0.5310452000000002,0.07982095178351781,0.011288387257377977,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.8,50,15000,0.7973785333333333,0.10372601468861256,0.014669073674354674,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,1.9,50,15000,0.6068889333333335,0.09307435891429315,0.013162702068577455,0.0,0.0,0.0
BA,4,max,1,0.5,0.6,2.0,2.0,50,15000,0.5096406666666667,0.10688636118170868,0.015116014161588151,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.7,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.8,50,15000,0.7390709333333332,0.1679211721930395,0.023747639912498432,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,1.9,50,15000,0.6060184000000001,0.09206158640639546,0.013019474406950702,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.0,2.0,50,15000,0.5230256000000001,0.07749558566765813,0.010959530827524816,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.6,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.8,50,15000,0.7627472000000001,0.17709497009653705,0.02504501085385804,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,1.9,50,15000,0.6156498666666669,0.09412523937100446,0.01331131900800885,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.1,2.0,50,15000,0.5416634666666669,0.019484311192569635,0.002755497714202987,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.6,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.7,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.8,50,15000,0.8073978666666668,0.08443649720025626,0.011941123949988025,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,1.9,50,15000,0.6216696,0.031413954780496925,0.0044426040898353876,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.2,2.0,50,15000,0.5395053333333335,0.02456134690479694,0.003473498990291427,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.8,50,15000,0.7949181333333334,0.07499335337706795,0.010605661743368763,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,1.9,50,15000,0.6126616,0.09417487909968342,0.013318339125761882,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.5,2.0,50,15000,0.5265370666666668,0.07810349845810724,0.011045502678824138,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.6,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.7,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.8,50,15000,0.7635097333333336,0.1748685980333551,0.024730154297193992,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,1.9,50,15000,0.5967300000000002,0.12600673319046624,0.017820043102828535,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,0.7,2.0,50,15000,0.5035688000000003,0.12917738249530292,0.018268440627671422,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.3,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.4,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.5,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.8,50,15000,0.7485298666666665,0.1716807651077494,0.024279326641396884,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,1.9,50,15000,0.6122846666666666,0.09652211566728561,0.013650288504561991,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,1.0,2.0,50,15000,0.5238214666666668,0.07673888854828867,0.010852517694642723,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,2.0,1.0,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,2.0,1.1,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
BA,4,max,1,0.5,0.7,2.0,1.2,50,15000,1.0,0.0,0.0,0.0,0.0,0.0
