Topo,Z,Corr,Lmax,K,Theta,Lambda,b,REPS,STEPS,C_mean,C_std,SE_C,V_mean,V_std,SE_V
ER,16,max,1,0.5,0.1,0.5,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,0.5,1.3,50,15000,0.0,0.0,0.0,8e-05,0.00056,7.919595949289332e-05
ER,16,max,1,0.5,0.1,0.5,1.4,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,0.5,1.5,50,15000,0.0,0.0,0.0,4e-05,0.00028,3.959797974644666e-05
ER,16,max,1,0.5,0.1,0.5,1.6,50,15000,0.0,0.0,0.0,0.00012,0.00047497368348151667,6.717142249498665e-05
ER,16,max,1,0.5,0.1,0.5,1.7,50,15000,0.0,0.0,0.0,0.0002,0.0008246211251235321,0.00011661903789690601
ER,16,max,1,0.5,0.1,0.5,1.8,50,15000,0.0,0.0,0.0,0.00032,0.001085172797300043,0.00015346660874600702
ER,16,max,1,0.5,0.1,0.5,1.9,50,15000,0.0,0.0,0.0,0.00068,0.0022130521909796887,0.00031297284227229684
ER,16,max,1,0.5,0.1,0.5,2.0,50,15000,0.0,0.0,0.0,0.00084,0.001653602128687551,0.00023385465571589545
ER,16,max,1,0.5,0.1,0.7,1.0,50,15000,1.0,0.0,0.0,0.9967199999999999,0.001778088861671431,0.00025145973832802756
ER,16,max,1,0.5,0.1,0.7,1.1,50,15000,0.86,0.3469870314579494,0.04907137658554118,0.8569999999999999,0.34578357393028375,0.048901181989804705
ER,16,max,1,0.5,0.1,0.7,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,0.7,1.3,50,15000,0.0,0.0,0.0,0.00012,0.0008399999999999999,0.00011879393923933998
ER,16,max,1,0.5,0.1,0.7,1.4,50,15000,0.0,0.0,0.0,0.00016,0.0007838367176906171,0.00011085125168440816
ER,16,max,1,0.5,0.1,0.7,1.5,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,0.7,1.6,50,15000,0.0,0.0,0.0,0.00012,0.0004749736834815166,6.717142249498665e-05
ER,16,max,1,0.5,0.1,0.7,1.7,50,15000,0.0,0.0,0.0,0.00016,0.0006740919818541087,9.533100230250388e-05
ER,16,max,1,0.5,0.1,0.7,1.8,50,15000,0.0,0.0,0.0,0.00016,0.0005425863986500215,7.673330437300351e-05
ER,16,max,1,0.5,0.1,0.7,1.9,50,15000,0.0,0.0,0.0,0.0005600000000000001,0.0013290598180668918,0.00018795744199153166
ER,16,max,1,0.5,0.1,0.7,2.0,50,15000,0.0,0.0,0.0,0.0004,0.0008944271909999159,0.00012649110640673518
ER,16,max,1,0.5,0.1,1.0,1.0,50,15000,1.0,0.0,0.0,0.9965600000000001,0.0014987995196156171,0.00021196226079186854
ER,16,max,1,0.5,0.1,1.0,1.1,50,15000,0.82,0.3841874542459709,0.0543323108288245,0.8174799999999999,0.3830139026197352,0.05416634556622774
ER,16,max,1,0.5,0.1,1.0,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,1.0,1.3,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,1.0,1.4,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,1.0,1.5,50,15000,0.0,0.0,0.0,0.0002,0.000916515138991168,0.0001296148139681572
ER,16,max,1,0.5,0.1,1.0,1.6,50,15000,0.0,0.0,0.0,4e-05,0.00028,3.959797974644666e-05
ER,16,max,1,0.5,0.1,1.0,1.7,50,15000,0.0,0.0,0.0,0.00012,0.0004749736834815166,6.717142249498665e-05
ER,16,max,1,0.5,0.1,1.0,1.8,50,15000,0.0,0.0,0.0,0.00028000000000000003,0.0008953211714239757,0.00012661753433075533
ER,16,max,1,0.5,0.1,1.0,1.9,50,15000,0.0,0.0,0.0,0.0004000000000000001,0.0015491933384829668,0.00021908902300206645
ER,16,max,1,0.5,0.1,1.0,2.0,50,15000,0.0,0.0,0.0,0.001,0.0026,0.00036769552621700467
ER,16,max,1,0.5,0.1,2.0,1.0,50,15000,1.0,0.0,0.0,0.9964400000000001,0.002507269431074373,0.00035458144339488523
ER,16,max,1,0.5,0.1,2.0,1.1,50,15000,0.76,0.4270831300812525,0.060398675482166,0.7576799999999999,0.4257821715384522,0.06021469216063467
ER,16,max,1,0.5,0.1,2.0,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,2.0,1.3,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,2.0,1.4,50,15000,0.0,0.0,0.0,8e-05,0.00039191835884530855,5.542562584220408e-05
ER,16,max,1,0.5,0.1,2.0,1.5,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,2.0,1.6,50,15000,0.0,0.0,0.0,0.0002,0.0007211102550927979,0.0001019803902718557
ER,16,max,1,0.5,0.1,2.0,1.7,50,15000,0.0,0.0,0.0,0.00024,0.0011757550765359257,0.00016627687752661225
ER,16,max,1,0.5,0.1,2.0,1.8,50,15000,0.0,0.0,0.0,0.0004,0.0012649110640673518,0.00017888543819998318
ER,16,max,1,0.5,0.1,2.0,1.9,50,15000,0.0,0.0,0.0,0.00028000000000000003,0.0008009993757800315,0.00011327841806805037
ER,16,max,1,0.5,0.1,2.0,2.0,50,15000,0.0,0.0,0.0,0.00116,0.0026257189491642094,0.0003713327348888056
ER,16,max,1,0.5,0.2,0.0,1.0,50,15000,1.0,0.0,0.0,0.99664,0.002242855323020192,0.00031718764162558445
ER,16,max,1,0.5,0.2,0.0,1.1,50,15000,0.26,0.4386342439892262,0.06203224967708329,0.259,0.4369505692867329,0.061794142117194244
ER,16,max,1,0.5,0.2,0.0,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.0,1.3,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.0,1.4,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.0,1.5,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.0,1.6,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.0,1.7,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.0,1.8,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.0,1.9,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.0,2.0,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,1.0,50,15000,1.0,0.0,0.0,0.99704,0.0013994284547628733,0.00019790907002964787
ER,16,max,1,0.5,0.2,0.1,1.1,50,15000,0.16,0.36660605559646714,0.05184592558726287,0.15944,0.3653235366083056,0.05166455001255696
ER,16,max,1,0.5,0.2,0.1,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,1.3,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,1.4,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,1.5,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,1.6,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,1.7,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,1.8,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,1.9,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.1,2.0,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.2,1.0,50,15000,1.0,0.0,0.0,0.99708,0.0016593974810153247,0.00023467424230196228
ER,16,max,1,0.5,0.2,0.2,1.1,50,15000,0.22,0.4142463035441596,0.05858327406350724,0.21871999999999997,0.4118414762988303,0.05824318013295633
ER,16,max,1,0.5,0.2,0.2,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.2,1.3,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.2,1.4,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
